Timestamp,EventType,Severity,Location,TargetSector,ThreatActor,ImpactScore,Date,Hour,DayOfWeek,Month,Quarter,Year,CumulativeImpact,Latitude,Longitude
2024-01-07 14:00:00,Cyber Attack,Medium,Africa,Finance,Nation State,36,2024-01-07,14,Sunday,2024-01,2024Q1,2024,7973,0.33972047646262327,23.87131737926036
2024-01-07 15:00:00,Data Breach,Low,Australia,Technology,Unknown,39,2024-01-07,15,Sunday,2024-01,2024Q1,2024,8012,-27.355791751179122,129.26853663088008
2024-01-07 16:00:00,Data Breach,Critical,North America,Energy,Nation State,87,2024-01-07,16,Sunday,2024-01,2024Q1,2024,8099,43.41205271780846,-98.22154191941758
2024-01-07 17:00:00,Cyber Attack,Low,South America,Healthcare,Nation State,93,2024-01-07,17,Sunday,2024-01,2024Q1,2024,8192,-16.697462266092014,-61.738573935439945
2024-01-07 18:00:00,Social Engineering,High,South America,Finance,Nation State,30,2024-01-07,18,Sunday,2024-01,2024Q1,2024,8222,-2.9093633903842058,-57.49084589606068
2024-01-07 19:00:00,Cyber Attack,Low,North America,Government,Nation State,86,2024-01-07,19,Sunday,2024-01,2024Q1,2024,8308,44.578609720829874,-103.65097988671002
2024-01-07 20:00:00,Data Breach,Critical,Asia,Manufacturing,Organized Crime,57,2024-01-07,20,Sunday,2024-01,2024Q1,2024,8365,30.007026105246972,107.75889980784892
2024-01-07 21:00:00,Physical Intrusion,High,South America,Technology,Nation State,11,2024-01-07,21,Sunday,2024-01,2024Q1,2024,8376,-28.33022655770202,-56.32482739293268
2024-01-07 22:00:00,Insider Threat,High,Europe,Manufacturing,Organized Crime,90,2024-01-07,22,Sunday,2024-01,2024Q1,2024,8466,44.31025507733743,11.495081205760956
2024-01-07 23:00:00,Data Breach,Low,South America,Finance,Insider,87,2024-01-07,23,Sunday,2024-01,2024Q1,2024,8553,-12.192638822776827,-57.81014216849391
2024-01-08 00:00:00,Cyber Attack,Medium,Africa,Healthcare,Organized Crime,3,2024-01-08,0,Monday,2024-01,2024Q1,2024,8556,-1.3163647263774083,23.751752577489263
2024-01-08 01:00:00,Insider Threat,Medium,North America,Finance,Nation State,48,2024-01-08,1,Monday,2024-01,2024Q1,2024,8604,37.13140745144049,-103.68019753222832
2024-01-08 02:00:00,Cyber Attack,High,Africa,Technology,Insider,6,2024-01-08,2,Monday,2024-01,2024Q1,2024,8610,-3.6169460116223133,21.62677492332602
2024-01-08 03:00:00,Cyber Attack,Low,Asia,Energy,Unknown,7,2024-01-08,3,Monday,2024-01,2024Q1,2024,8617,39.149131829145475,104.69823755332281
2024-01-08 04:00:00,Physical Intrusion,Critical,Australia,Government,Organized Crime,44,2024-01-08,4,Monday,2024-01,2024Q1,2024,8661,-26.655584793523396,140.6978629725586
2024-01-08 05:00:00,Insider Threat,High,Europe,Energy,Unknown,61,2024-01-08,5,Monday,2024-01,2024Q1,2024,8722,47.82434654984108,14.041318846796237
2024-01-08 06:00:00,Insider Threat,Low,North America,Energy,Insider,54,2024-01-08,6,Monday,2024-01,2024Q1,2024,8776,44.97249200706016,-102.75852080578741
2024-01-08 07:00:00,Physical Intrusion,High,South America,Technology,Organized Crime,51,2024-01-08,7,Monday,2024-01,2024Q1,2024,8827,-7.189938115203722,-56.382183979693046
2024-01-08 08:00:00,Data Breach,Medium,Europe,Energy,Nation State,86,2024-01-08,8,Monday,2024-01,2024Q1,2024,8913,44.430649392705334,17.010961829172153
2024-01-08 09:00:00,Cyber Attack,Medium,South America,Energy,Organized Crime,48,2024-01-08,9,Monday,2024-01,2024Q1,2024,8961,-9.109294620204293,-57.87938537304806
2024-01-08 10:00:00,Social Engineering,Low,Asia,Technology,Nation State,61,2024-01-08,10,Monday,2024-01,2024Q1,2024,9022,34.44763247918453,103.47005337109972
2024-01-08 11:00:00,Cyber Attack,Medium,Australia,Technology,Hacktivist,97,2024-01-08,11,Monday,2024-01,2024Q1,2024,9119,-20.40904943989897,129.67513046846528
2024-01-08 12:00:00,Cyber Attack,High,North America,Healthcare,Organized Crime,40,2024-01-08,12,Monday,2024-01,2024Q1,2024,9159,43.27789716425462,-109.83092547823844
2024-01-08 13:00:00,Data Breach,Medium,Asia,Energy,Organized Crime,3,2024-01-08,13,Monday,2024-01,2024Q1,2024,9162,35.10015398760749,110.593683655159
2024-01-08 14:00:00,Cyber Attack,Medium,Asia,Finance,Unknown,30,2024-01-08,14,Monday,2024-01,2024Q1,2024,9192,35.3117959640754,98.24965290694118
2024-01-08 15:00:00,Physical Intrusion,Medium,Australia,Government,Unknown,24,2024-01-08,15,Monday,2024-01,2024Q1,2024,9216,-21.65864390797616,129.9246172562642
2024-01-08 16:00:00,Physical Intrusion,High,Asia,Manufacturing,Insider,67,2024-01-08,16,Monday,2024-01,2024Q1,2024,9283,29.51756549740258,105.52057314243037
2024-01-08 17:00:00,Insider Threat,Low,Asia,Government,Nation State,2,2024-01-08,17,Monday,2024-01,2024Q1,2024,9285,29.286004286170286,106.56711408499218
2024-01-08 18:00:00,Social Engineering,High,South America,Technology,Unknown,44,2024-01-08,18,Monday,2024-01,2024Q1,2024,9329,-4.595430677793351,-52.64279139957745
2024-01-08 19:00:00,Cyber Attack,Medium,Africa,Manufacturing,Insider,40,2024-01-08,19,Monday,2024-01,2024Q1,2024,9369,5.838481557556125,21.844219119142004
2024-01-08 20:00:00,Cyber Attack,Low,South America,Technology,Nation State,19,2024-01-08,20,Monday,2024-01,2024Q1,2024,9388,-10.037766749855212,-61.34108427975697
2024-01-08 21:00:00,Data Breach,Low,Australia,Healthcare,Nation State,63,2024-01-08,21,Monday,2024-01,2024Q1,2024,9451,-25.78076198013327,133.66501335519766
2024-01-08 22:00:00,Physical Intrusion,Medium,Europe,Energy,Nation State,24,2024-01-08,22,Monday,2024-01,2024Q1,2024,9475,41.805676390790815,2.4192997279652975
2024-01-08 23:00:00,Social Engineering,High,Australia,Technology,Hacktivist,50,2024-01-08,23,Monday,2024-01,2024Q1,2024,9525,-27.651096273343395,142.20550526359125
2024-01-09 00:00:00,Insider Threat,Low,Australia,Technology,Nation State,20,2024-01-09,0,Tuesday,2024-01,2024Q1,2024,9545,-22.94969411307321,139.43380524756898
2024-01-09 01:00:00,Physical Intrusion,High,Australia,Government,Insider,57,2024-01-09,1,Tuesday,2024-01,2024Q1,2024,9602,-19.245899762904287,136.38330329069345
2024-01-09 02:00:00,Insider Threat,Low,Australia,Energy,Nation State,50,2024-01-09,2,Tuesday,2024-01,2024Q1,2024,9652,-22.85835296897141,142.1642461307277
2024-01-09 03:00:00,Data Breach,Medium,Asia,Healthcare,Nation State,95,2024-01-09,3,Tuesday,2024-01,2024Q1,2024,9747,37.28143540827806,110.37562930833344
2024-01-09 04:00:00,Data Breach,Critical,Australia,Technology,Insider,58,2024-01-09,4,Tuesday,2024-01,2024Q1,2024,9805,-25.857074908993372,137.6975225990777
2024-01-09 05:00:00,Cyber Attack,High,Europe,Technology,Organized Crime,31,2024-01-09,5,Tuesday,2024-01,2024Q1,2024,9836,53.2486697284626,9.83294549637517
2024-01-09 06:00:00,Social Engineering,Low,Australia,Technology,Nation State,37,2024-01-09,6,Tuesday,2024-01,2024Q1,2024,9873,-29.545422526868528,135.18928903580553
2024-01-09 07:00:00,Insider Threat,Medium,South America,Government,Insider,93,2024-01-09,7,Tuesday,2024-01,2024Q1,2024,9966,-14.378814088772103,-67.39171488830745
2024-01-09 08:00:00,Physical Intrusion,Low,Asia,Technology,Unknown,4,2024-01-09,8,Tuesday,2024-01,2024Q1,2024,9970,33.853039389170895,110.36595955402518
2024-01-09 09:00:00,Data Breach,Medium,South America,Technology,Insider,58,2024-01-09,9,Tuesday,2024-01,2024Q1,2024,10028,-7.772987122625686,-60.98223813173051
2024-01-09 10:00:00,Cyber Attack,High,Asia,Government,Hacktivist,10,2024-01-09,10,Tuesday,2024-01,2024Q1,2024,10038,20.72162269434974,110.32969171082662
2024-01-09 11:00:00,Cyber Attack,High,South America,Technology,Unknown,63,2024-01-09,11,Tuesday,2024-01,2024Q1,2024,10101,-15.758454272638344,-56.33304958798766
2024-01-09 12:00:00,Insider Threat,Low,North America,Energy,Organized Crime,36,2024-01-09,12,Tuesday,2024-01,2024Q1,2024,10137,41.24613359196988,-99.49176600265159
2024-01-09 13:00:00,Data Breach,Critical,Africa,Energy,Organized Crime,55,2024-01-09,13,Tuesday,2024-01,2024Q1,2024,10192,-9.26770538757265,24.20562973843664
2024-01-09 14:00:00,Social Engineering,Medium,Africa,Government,Insider,99,2024-01-09,14,Tuesday,2024-01,2024Q1,2024,10291,3.7025535063349375,16.101775664207924
2024-01-09 15:00:00,Data Breach,Low,Asia,Energy,Insider,57,2024-01-09,15,Tuesday,2024-01,2024Q1,2024,10348,34.34199713113448,97.62931987354808
2024-01-09 16:00:00,Insider Threat,Medium,North America,Manufacturing,Nation State,85,2024-01-09,16,Tuesday,2024-01,2024Q1,2024,10433,35.230235500408405,-100.7578705794895
2024-01-09 17:00:00,Insider Threat,Medium,Europe,Manufacturing,Nation State,43,2024-01-09,17,Tuesday,2024-01,2024Q1,2024,10476,55.092530255857724,12.190985559142444
2024-01-09 18:00:00,Data Breach,Medium,North America,Manufacturing,Hacktivist,65,2024-01-09,18,Tuesday,2024-01,2024Q1,2024,10541,36.280919101437256,-95.70236506168857
2024-01-09 19:00:00,Insider Threat,Medium,Asia,Healthcare,Nation State,12,2024-01-09,19,Tuesday,2024-01,2024Q1,2024,10553,39.04276539393189,105.4645480964636
2024-01-09 20:00:00,Data Breach,Medium,North America,Technology,Insider,62,2024-01-09,20,Tuesday,2024-01,2024Q1,2024,10615,40.93319051571388,-104.50648947984384
2024-01-09 21:00:00,Physical Intrusion,Low,Europe,Healthcare,Insider,24,2024-01-09,21,Tuesday,2024-01,2024Q1,2024,10639,47.95011547684699,16.521600104106398
2024-01-09 22:00:00,Data Breach,High,Asia,Energy,Nation State,2,2024-01-09,22,Tuesday,2024-01,2024Q1,2024,10641,29.953251160251835,103.21102095780148
2024-01-09 23:00:00,Data Breach,Medium,Africa,Government,Hacktivist,47,2024-01-09,23,Tuesday,2024-01,2024Q1,2024,10688,-3.5674072092875457,21.937063679319227
2024-01-10 00:00:00,Insider Threat,Low,Australia,Manufacturing,Insider,56,2024-01-10,0,Wednesday,2024-01,2024Q1,2024,10744,-20.60105441771708,137.52089581882186
2024-01-10 01:00:00,Insider Threat,High,North America,Government,Hacktivist,84,2024-01-10,1,Wednesday,2024-01,2024Q1,2024,10828,45.76519736204833,-99.65357721350289
2024-01-10 02:00:00,Cyber Attack,Critical,Africa,Healthcare,Insider,16,2024-01-10,2,Wednesday,2024-01,2024Q1,2024,10844,3.474501783653049,10.287027704631523
2024-01-10 03:00:00,Cyber Attack,Critical,Africa,Energy,Hacktivist,34,2024-01-10,3,Wednesday,2024-01,2024Q1,2024,10878,-0.14589592032545268,16.64061386860734
2024-01-10 04:00:00,Physical Intrusion,Low,South America,Technology,Hacktivist,77,2024-01-10,4,Wednesday,2024-01,2024Q1,2024,10955,-11.535580989745794,-57.66690467739452
2024-01-10 05:00:00,Cyber Attack,Low,Europe,Energy,Hacktivist,18,2024-01-10,5,Wednesday,2024-01,2024Q1,2024,10973,51.58188009096435,17.867852885253235
2024-01-10 06:00:00,Data Breach,Medium,Australia,Manufacturing,Nation State,29,2024-01-10,6,Wednesday,2024-01,2024Q1,2024,11002,-28.009694689235427,138.3916403828483
2024-01-10 07:00:00,Insider Threat,Low,North America,Energy,Organized Crime,54,2024-01-10,7,Wednesday,2024-01,2024Q1,2024,11056,35.42010113305298,-97.56827742141536
2024-01-10 08:00:00,Cyber Attack,Critical,Africa,Government,Hacktivist,51,2024-01-10,8,Wednesday,2024-01,2024Q1,2024,11107,-1.5679656896541136,10.05655168446437
2024-01-10 09:00:00,Cyber Attack,Low,Africa,Finance,Hacktivist,14,2024-01-10,9,Wednesday,2024-01,2024Q1,2024,11121,-3.1731596283126526,25.284570092996084
2024-01-10 10:00:00,Physical Intrusion,Low,Europe,Manufacturing,Insider,94,2024-01-10,10,Wednesday,2024-01,2024Q1,2024,11215,50.649184324886534,14.618833205665947
2024-01-10 11:00:00,Physical Intrusion,Medium,Australia,Technology,Organized Crime,58,2024-01-10,11,Wednesday,2024-01,2024Q1,2024,11273,-16.968993283107416,137.84849835379018
2024-01-10 12:00:00,Data Breach,Low,Australia,Manufacturing,Insider,35,2024-01-10,12,Wednesday,2024-01,2024Q1,2024,11308,-23.600634842615694,136.34943013898194
2024-01-10 13:00:00,Insider Threat,High,Africa,Manufacturing,Insider,9,2024-01-10,13,Wednesday,2024-01,2024Q1,2024,11317,7.345968659856188,22.527397612790306
2024-01-10 14:00:00,Physical Intrusion,Medium,Africa,Technology,Hacktivist,37,2024-01-10,14,Wednesday,2024-01,2024Q1,2024,11354,0.0026138912681751337,26.140016304547352
2024-01-10 15:00:00,Cyber Attack,Low,Africa,Manufacturing,Unknown,12,2024-01-10,15,Wednesday,2024-01,2024Q1,2024,11366,-0.8388576316718355,19.736170533990165
2024-01-10 16:00:00,Insider Threat,Low,Africa,Government,Organized Crime,85,2024-01-10,16,Wednesday,2024-01,2024Q1,2024,11451,-7.575147658523308,21.88383798990067
2024-01-10 17:00:00,Insider Threat,Medium,South America,Energy,Insider,82,2024-01-10,17,Wednesday,2024-01,2024Q1,2024,11533,-11.801048212785567,-61.533011006615624
2024-01-10 18:00:00,Cyber Attack,Low,South America,Government,Unknown,11,2024-01-10,18,Wednesday,2024-01,2024Q1,2024,11544,-18.28045990462857,-59.92126204265153
2024-01-10 19:00:00,Physical Intrusion,Medium,Australia,Energy,Unknown,27,2024-01-10,19,Wednesday,2024-01,2024Q1,2024,11571,-29.303150761584206,135.5728593008356
2024-01-10 20:00:00,Cyber Attack,Medium,Asia,Finance,Insider,88,2024-01-10,20,Wednesday,2024-01,2024Q1,2024,11659,29.934199496897786,108.06511864365396
2024-01-10 21:00:00,Insider Threat,High,North America,Manufacturing,Hacktivist,43,2024-01-10,21,Wednesday,2024-01,2024Q1,2024,11702,41.76945470107096,-102.48694432719905
2024-01-10 22:00:00,Social Engineering,Critical,Europe,Finance,Nation State,50,2024-01-10,22,Wednesday,2024-01,2024Q1,2024,11752,47.11039785287347,9.403704228817652
2024-01-10 23:00:00,Social Engineering,Critical,Asia,Healthcare,Insider,98,2024-01-10,23,Wednesday,2024-01,2024Q1,2024,11850,43.233555234037965,106.65771873989299
2024-01-11 00:00:00,Data Breach,Critical,South America,Energy,Hacktivist,20,2024-01-11,0,Thursday,2024-01,2024Q1,2024,11870,-9.404930054846474,-60.645032135338944
2024-01-11 01:00:00,Cyber Attack,Low,South America,Government,Organized Crime,13,2024-01-11,1,Thursday,2024-01,2024Q1,2024,11883,-17.67072074873934,-59.21820356002948
2024-01-11 02:00:00,Cyber Attack,Low,South America,Government,Hacktivist,47,2024-01-11,2,Thursday,2024-01,2024Q1,2024,11930,-26.87068101912758,-65.95212381388853
2024-01-11 03:00:00,Data Breach,Low,Asia,Manufacturing,Unknown,8,2024-01-11,3,Thursday,2024-01,2024Q1,2024,11938,35.59190158034712,107.75236723295549
2024-01-11 04:00:00,Data Breach,High,South America,Government,Organized Crime,69,2024-01-11,4,Thursday,2024-01,2024Q1,2024,12007,-16.550240787842302,-63.0437817300836
2024-01-11 05:00:00,Data Breach,Critical,Asia,Healthcare,Organized Crime,71,2024-01-11,5,Thursday,2024-01,2024Q1,2024,12078,39.44962525125583,98.10130680172014
2024-01-11 06:00:00,Insider Threat,High,South America,Technology,Nation State,64,2024-01-11,6,Thursday,2024-01,2024Q1,2024,12142,-14.93269517511762,-58.55434721821345
2024-01-11 07:00:00,Cyber Attack,Low,Africa,Government,Nation State,44,2024-01-11,7,Thursday,2024-01,2024Q1,2024,12186,5.754747903831671,21.688010506424334
2024-01-11 08:00:00,Insider Threat,Critical,Africa,Manufacturing,Insider,12,2024-01-11,8,Thursday,2024-01,2024Q1,2024,12198,2.4663764241895425,22.17664574827564
2024-01-11 09:00:00,Data Breach,Medium,North America,Finance,Hacktivist,4,2024-01-11,9,Thursday,2024-01,2024Q1,2024,12202,33.6165930075162,-97.7491450067576
2024-01-11 10:00:00,Cyber Attack,Low,South America,Government,Insider,40,2024-01-11,10,Thursday,2024-01,2024Q1,2024,12242,-18.734710449001483,-57.88569816422577
2024-01-11 11:00:00,Insider Threat,Medium,North America,Government,Nation State,19,2024-01-11,11,Thursday,2024-01,2024Q1,2024,12261,37.72774229496593,-92.6579369242039
2024-01-11 12:00:00,Insider Threat,Low,Asia,Government,Unknown,54,2024-01-11,12,Thursday,2024-01,2024Q1,2024,12315,34.1577319553111,109.177377337918
2024-01-11 13:00:00,Data Breach,Medium,North America,Manufacturing,Nation State,1,2024-01-11,13,Thursday,2024-01,2024Q1,2024,12316,38.65176343045387,-95.30728004330274
2024-01-11 14:00:00,Cyber Attack,Low,South America,Technology,Hacktivist,13,2024-01-11,14,Thursday,2024-01,2024Q1,2024,12329,-11.40785085105913,-57.134738302888636
2024-01-11 15:00:00,Data Breach,Medium,Asia,Government,Unknown,50,2024-01-11,15,Thursday,2024-01,2024Q1,2024,12379,37.5140281388031,109.32895392687756
2024-01-11 16:00:00,Cyber Attack,Medium,Asia,Technology,Insider,53,2024-01-11,16,Thursday,2024-01,2024Q1,2024,12432,32.89430393085716,102.85142856315541
2024-01-11 17:00:00,Social Engineering,High,Africa,Technology,Insider,42,2024-01-11,17,Thursday,2024-01,2024Q1,2024,12474,3.3137630758969228,23.243166785650825
2024-01-11 18:00:00,Physical Intrusion,Medium,Asia,Healthcare,Nation State,25,2024-01-11,18,Thursday,2024-01,2024Q1,2024,12499,29.144339112734823,110.81266951224839
2024-01-11 19:00:00,Physical Intrusion,Medium,Asia,Finance,Nation State,44,2024-01-11,19,Thursday,2024-01,2024Q1,2024,12543,38.4957059136845,103.94934451135498
2024-01-11 20:00:00,Physical Intrusion,High,North America,Government,Insider,98,2024-01-11,20,Thursday,2024-01,2024Q1,2024,12641,44.34481548958025,-93.12525178082352
2024-01-11 21:00:00,Data Breach,Critical,Australia,Government,Insider,99,2024-01-11,21,Thursday,2024-01,2024Q1,2024,12740,-23.622511385555136,133.31990687415518
2024-01-11 22:00:00,Social Engineering,Low,Asia,Government,Organized Crime,61,2024-01-11,22,Thursday,2024-01,2024Q1,2024,12801,37.62844891956723,107.3697210177335
2024-01-11 23:00:00,Cyber Attack,Medium,Europe,Technology,Hacktivist,81,2024-01-11,23,Thursday,2024-01,2024Q1,2024,12882,53.285663932887374,4.937299159650449
2024-01-12 00:00:00,Insider Threat,Low,Australia,Energy,Organized Crime,90,2024-01-12,0,Friday,2024-01,2024Q1,2024,12972,-19.761405529816862,139.01051810819746
2024-01-12 01:00:00,Cyber Attack,Low,Africa,Finance,Organized Crime,21,2024-01-12,1,Friday,2024-01,2024Q1,2024,12993,3.7090989470916518,26.125634460107484
2024-01-12 02:00:00,Insider Threat,Medium,Africa,Manufacturing,Insider,51,2024-01-12,2,Friday,2024-01,2024Q1,2024,13044,6.037503770192999,19.873483927361974
2024-01-12 03:00:00,Cyber Attack,High,Asia,Government,Hacktivist,76,2024-01-12,3,Friday,2024-01,2024Q1,2024,13120,27.135303289162305,98.34479188546908
2024-01-12 04:00:00,Social Engineering,Low,North America,Energy,Insider,80,2024-01-12,4,Friday,2024-01,2024Q1,2024,13200,40.66219652179552,-99.81629456017792
2024-01-12 05:00:00,Insider Threat,High,Australia,Energy,Organized Crime,52,2024-01-12,5,Friday,2024-01,2024Q1,2024,13252,-25.229731866132724,130.57561043541406
2024-01-12 06:00:00,Data Breach,High,Africa,Energy,Organized Crime,63,2024-01-12,6,Friday,2024-01,2024Q1,2024,13315,0.7612506429794537,20.46019798686515
2024-01-12 07:00:00,Cyber Attack,Critical,Africa,Finance,Insider,84,2024-01-12,7,Friday,2024-01,2024Q1,2024,13399,4.504667321071,24.17828191091264
2024-01-12 08:00:00,Cyber Attack,Low,Europe,Energy,Nation State,54,2024-01-12,8,Friday,2024-01,2024Q1,2024,13453,50.64497080618737,12.361748509366654
2024-01-12 09:00:00,Insider Threat,Critical,Asia,Manufacturing,Nation State,10,2024-01-12,9,Friday,2024-01,2024Q1,2024,13463,35.442809719243336,97.23931195137008
2024-01-12 10:00:00,Data Breach,Low,Australia,Government,Insider,87,2024-01-12,10,Friday,2024-01,2024Q1,2024,13550,-22.664826038412038,133.3733068316782
2024-01-12 11:00:00,Data Breach,Medium,Africa,Manufacturing,Unknown,94,2024-01-12,11,Friday,2024-01,2024Q1,2024,13644,-7.5330145922928935,21.031173174277505
2024-01-12 12:00:00,Social Engineering,Low,Africa,Government,Unknown,59,2024-01-12,12,Friday,2024-01,2024Q1,2024,13703,7.780137184970785,26.927223096774853
2024-01-12 13:00:00,Data Breach,Low,Africa,Healthcare,Nation State,8,2024-01-12,13,Friday,2024-01,2024Q1,2024,13711,-0.5237631534466359,19.261481385362323
2024-01-12 14:00:00,Data Breach,High,Africa,Technology,Hacktivist,51,2024-01-12,14,Friday,2024-01,2024Q1,2024,13762,7.385076657028964,22.489116726277487
2024-01-12 15:00:00,Data Breach,Medium,North America,Energy,Organized Crime,5,2024-01-12,15,Friday,2024-01,2024Q1,2024,13767,35.72692894690001,-99.1195850491145
